time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max,city,latitude,longitude
2025-07-15,22.9,27.1,20.2,2.8,24.6,Bangalore,12.9716,77.5946
2025-07-16,22.5,28.0,19.7,13.8,15.8,Bangalore,12.9716,77.5946
2025-07-17,22.1,27.6,20.1,13.9,18.7,Bangalore,12.9716,77.5946
2025-07-18,22.6,27.6,19.7,11.4,18.4,Bangalore,12.9716,77.5946
2025-07-19,21.7,26.2,19.8,21.1,17.1,Bangalore,12.9716,77.5946
2025-07-20,22.0,26.5,19.6,16.0,17.6,Bangalore,12.9716,77.5946
2025-07-21,21.5,26.6,19.5,17.5,20.4,Bangalore,12.9716,77.5946
2025-07-22,21.8,25.3,19.8,9.1,20.6,Bangalore,12.9716,77.5946
2025-07-23,22.0,25.5,19.8,7.0,24.3,Bangalore,12.9716,77.5946
2025-07-24,21.6,25.1,19.9,3.8,25.6,Bangalore,12.9716,77.5946
2025-07-25,22.0,25.7,19.8,9.2,30.2,Bangalore,12.9716,77.5946
2025-07-26,22.1,26.2,20.3,8.8,29.3,Bangalore,12.9716,77.5946
2025-07-27,22.2,25.8,19.8,1.7,29.5,Bangalore,12.9716,77.5946
2025-07-28,22.5,26.5,18.9,0.5,24.9,Bangalore,12.9716,77.5946
2025-07-29,22.5,27.2,18.8,1.1,26.8,Bangalore,12.9716,77.5946
2025-07-30,23.1,27.9,19.2,0.4,24.5,Bangalore,12.9716,77.5946
2025-07-31,22.9,27.1,19.4,1.1,19.9,Bangalore,12.9716,77.5946
2025-08-01,23.2,28.2,19.4,1.4,15.5,Bangalore,12.9716,77.5946
2025-08-02,23.5,28.5,19.5,1.2,11.9,Bangalore,12.9716,77.5946
2025-08-03,22.7,28.6,19.5,5.5,11.7,Bangalore,12.9716,77.5946
2025-08-04,23.3,28.8,19.6,2.6,11.5,Bangalore,12.9716,77.5946
2025-08-05,22.7,27.2,20.1,15.3,11.1,Bangalore,12.9716,77.5946
2025-08-06,23.2,27.9,19.7,1.4,13.6,Bangalore,12.9716,77.5946
2025-08-07,23.5,28.0,19.9,2.1,10.5,Bangalore,12.9716,77.5946
2025-08-08,22.6,27.3,20.3,6.3,8.8,Bangalore,12.9716,77.5946
2025-08-09,22.3,26.5,20.0,7.5,10.2,Bangalore,12.9716,77.5946
2025-08-10,22.0,26.5,19.9,12.9,13.2,Bangalore,12.9716,77.5946
2025-08-11,21.7,25.1,19.2,7.5,15.1,Bangalore,12.9716,77.5946
2025-08-12,21.6,25.5,19.2,5.9,18.4,Bangalore,12.9716,77.5946
2025-08-13,20.5,23.2,19.2,15.1,16.8,Bangalore,12.9716,77.5946
2025-08-14,21.1,24.7,18.9,5.1,19.3,Bangalore,12.9716,77.5946
2025-08-15,21.5,26.1,19.0,8.2,20.4,Bangalore,12.9716,77.5946
